"";"MUNIC_RES";"n";"total";"prop"
"5035";432060;89;314;0,28343949044586
"5036";432065;7;103;0,0679611650485437
"5037";432067;242;707;0,342291371994342
"5038";432070;517;1154;0,448006932409012
"5039";432080;415;1858;0,223358449946179
"5040";432085;52;211;0,246445497630332
"5041";432090;241;1115;0,216143497757848
"5042";432100;161;645;0,249612403100775
"5043";432110;377;1255;0,300398406374502
"5044";432120;726;3054;0,237721021611002
"5045";432130;663;1845;0,359349593495935
"5046";432132;23;190;0,121052631578947
"5047";432135;21;147;0,142857142857143
"5048";432140;248;971;0,255406797116375
"5049";432143;40;325;0,123076923076923
"5050";432145;617;1856;0,332435344827586
"5051";432146;21;162;0,12962962962963
"5052";432147;122;357;0,341736694677871
"5053";432149;37;165;0,224242424242424
"5054";432150;267;1898;0,140674394099052
"5055";432160;392;1905;0,205774278215223
"5056";432162;68;169;0,402366863905325
"5057";432163;76;213;0,356807511737089
"5058";432166;58;405;0,14320987654321
"5059";432170;397;1508;0,263262599469496
"5060";432180;277;1186;0,233558178752108
"5061";432183;22;144;0,152777777777778
"5062";432185;57;310;0,183870967741935
"5063";432190;531;1600;0,331875
"5064";432195;88;372;0,236559139784946
"5065";432200;789;1841;0,428571428571429
"5066";432210;147;364;0,403846153846154
"5067";432215;102;251;0,406374501992032
"5068";432218;46;104;0,442307692307692
"5069";432220;442;1365;0,323809523809524
"5070";432225;41;205;0,2
"5071";432230;256;524;0,488549618320611
"5072";432232;88;216;0,407407407407407
"5073";432234;40;135;0,296296296296296
"5074";432235;56;151;0,370860927152318
"5075";432237;51;210;0,242857142857143
"5076";432240;1227;5558;0,220762864339691
"5077";432250;1287;4586;0,280636720453554
"5078";432252;44;148;0,297297297297297
"5079";432253;176;581;0,302925989672978
"5080";432254;80;240;0,333333333333333
"5081";432255;31;109;0,284403669724771
"5082";432260;1123;3467;0,323911162388232
"5083";432270;345;1516;0,227572559366755
"5084";432280;228;1263;0,180522565320665
"5085";432285;37;135;0,274074074074074
"5086";432290;136;369;0,368563685636856
"5087";432300;3280;12487;0,262673180107312
"5088";432310;143;359;0,398328690807799
"5089";432320;37;150;0,246666666666667
"5090";432330;21;210;0,1
"5091";432335;28;150;0,186666666666667
"5092";432340;17;72;0,236111111111111
"5093";432345;64;268;0,238805970149254
"5094";432350;62;208;0,298076923076923
"5095";432360;31;121;0,256198347107438
"5096";432370;46;144;0,319444444444444
"5097";432375;57;231;0,246753246753247
"5098";432377;75;267;0,280898876404494
"5099";432380;80;505;0,158415841584158
"5100";500020;118;497;0,237424547283702
"5101";500025;6;78;0,0769230769230769
"5102";500060;626;2155;0,290487238979118
"5103";500070;334;1458;0,229080932784636
"5104";500080;157;456;0,344298245614035
"5105";500085;319;526;0,606463878326996
"5106";500090;106;284;0,373239436619718
"5107";500100;464;1457;0,318462594371997
"5108";500110;793;2927;0,270925862658012
"5109";500124;230;543;0,423572744014733
"5110";500150;57;240;0,2375
"5111";500190;312;972;0,320987654320988
"5112";500200;275;536;0,513059701492537
"5113";500210;317;1217;0,260476581758422
"5114";500215;172;478;0,359832635983264
"5115";500220;269;863;0,3117033603708
"5116";500230;232;807;0,287484510532838
"5117";500240;453;1327;0,3413715146948
"5118";500260;252;764;0,329842931937173
"5119";500270;4523;37469;0,120713122848221
"5120";500280;91;254;0,358267716535433
"5121";500290;278;920;0,302173913043478
"5122";500295;329;1049;0,313632030505243
"5123";500310;16;100;0,16
"5124";500315;100;320;0,3125
"5125";500320;1390;5383;0,258220323239829
"5126";500325;230;1074;0,21415270018622
"5127";500330;518;2097;0,247019551740582
"5128";500345;705;1257;0,560859188544153
"5129";500348;187;474;0,394514767932489
"5130";500350;44;193;0,227979274611399
"5131";500370;2487;11609;0,214230338530451
"5132";500375;489;974;0,502053388090349
"5133";500380;732;1780;0,41123595505618
"5134";500390;3;22;0,136363636363636
"5135";500400;230;557;0,412926391382406
"5136";500410;347;912;0,380482456140351
"5137";500430;474;1281;0,370023419203747
"5138";500440;157;401;0,391521197007481
"5139";500450;204;775;0,263225806451613
"5140";500460;433;1000;0,433
"5141";500470;794;1597;0,49718221665623
"5142";500480;258;639;0,403755868544601
"5143";500490;14;120;0,116666666666667
"5144";500500;358;1169;0,306244653550043
"5145";500510;73;227;0,3215859030837
"5146";500515;130;330;0,393939393939394
"5147";500520;241;851;0,283196239717979
"5148";500525;109;311;0,35048231511254
"5149";500540;404;1706;0,236811254396249
"5150";500560;515;1150;0,447826086956522
"5151";500568;918;1872;0,490384615384615
"5152";500570;807;4297;0,187805445659763
"5153";500580;30;307;0,0977198697068404
"5154";500600;106;506;0,209486166007905
"5155";500620;888;2624;0,338414634146341
"5156";500625;162;362;0,447513812154696
"5157";500630;833;3302;0,252271350696548
"5158";500635;280;575;0,48695652173913
"5159";500640;104;439;0,236902050113895
"5160";500660;1535;4502;0,340959573522879
"5161";500690;152;562;0,270462633451957
"5162";500710;163;656;0,248475609756098
"5163";500720;418;1621;0,257865515114127
"5164";500730;234;367;0,637602179836512
"5165";500740;621;1812;0,342715231788079
"5166";500750;21;144;0,145833333333333
"5167";500755;133;291;0,457044673539519
"5168";500769;336;1817;0,184920198128784
"5169";500770;881;1463;0,602187286397813
"5170";500780;46;182;0,252747252747253
"5171";500790;682;1913;0,356508102456874
"5172";500793;174;610;0,285245901639344
"5173";500795;198;467;0,423982869379015
"5174";500797;104;293;0,354948805460751
"5175";500800;34;399;0,0852130325814536
"5176";500830;1312;6650;0,197293233082707
"5177";500840;113;405;0,279012345679012
"5178";510010;23;144;0,159722222222222
"5179";510020;275;941;0,292242295430393
"5180";510025;442;1941;0,227717671303452
"5181";510030;268;751;0,356857523302264
"5182";510035;38;122;0,311475409836066
"5183";510040;20;141;0,141843971631206
"5184";510050;78;230;0,339130434782609
"5185";510060;9;93;0,0967741935483871
"5186";510080;218;494;0,441295546558704
"5187";510100;3;54;0,0555555555555556
"5188";510120;6;28;0,214285714285714
"5189";510125;408;818;0,498777506112469
"5190";510130;284;581;0,48881239242685
"5191";510140;402;1008;0,398809523809524
"5192";510160;29;126;0,23015873015873
"5193";510170;734;1958;0,374872318692543
"5194";510180;497;2446;0,203188879803761
"5195";510185;31;111;0,279279279279279
"5196";510190;349;867;0,402537485582468
"5197";510250;1083;4762;0,22742545149097
"5198";510260;272;577;0,471403812824957
"5199";510263;181;738;0,245257452574526
"5200";510267;406;1631;0,248927038626609
"5201";510268;5;64;0,078125
"5202";510269;19;110;0,172727272727273
"5203";510270;303;815;0,371779141104294
"5204";510279;283;626;0,452076677316294
"5205";510285;24;160;0,15
"5206";510300;231;759;0,304347826086957
"5207";510305;300;631;0,475435816164818
"5208";510310;192;297;0,646464646464647
"5209";510320;589;1706;0,345252051582649
"5210";510325;292;832;0,350961538461538
"5211";510330;637;1266;0,503159557661927
"5212";510335;553;1618;0,341779975278121
"5213";510336;14;90;0,155555555555556
"5214";510337;280;642;0,43613707165109
"5215";510340;4646;25392;0,182971014492754
"5216";510343;51;193;0,264248704663212
"5217";510345;269;489;0,550102249488753
"5218";510350;317;973;0,325796505652621
"5219";510360;304;544;0,558823529411765
"5220";510370;41;279;0,146953405017921
"5221";510380;24;82;0,292682926829268
"5222";510385;161;309;0,521035598705502
"5223";510390;152;347;0,438040345821326
"5224";510395;53;152;0,348684210526316
"5225";510410;389;1437;0,270702853166319
"5226";510420;392;698;0,561604584527221
"5227";510450;61;106;0,575471698113208
"5228";510452;21;138;0,152173913043478
"5229";510454;15;138;0,108695652173913
"5230";510455;145;323;0,448916408668731
"5231";510460;155;477;0,324947589098532
"5232";510480;332;1151;0,288444830582103
"5233";510490;67;323;0,207430340557276
"5234";510500;218;681;0,320117474302496
"5235";510510;661;1939;0,340897369778236
"5236";510515;381;2295;0,166013071895425
"5237";510517;128;400;0,32
"5238";510520;215;566;0,379858657243816
"5239";510523;28;163;0,171779141104294
"5240";510525;385;1535;0,250814332247557
"5241";510530;57;168;0,339285714285714
"5242";510550;370;962;0,384615384615385
"5243";510558;394;931;0,423200859291085
"5244";510560;120;585;0,205128205128205
"5245";510562;642;1450;0,442758620689655
"5246";510590;370;976;0,379098360655738
"5247";510600;247;465;0,531182795698925
"5248";510610;251;756;0,332010582010582
"5249";510615;15;163;0,0920245398773006
"5250";510617;83;197;0,421319796954315
"5251";510618;33;175;0,188571428571429
"5252";510619;42;162;0,259259259259259
"5253";510620;38;239;0,158995815899582
"5254";510621;337;605;0,55702479338843
"5255";510622;334;952;0,350840336134454
"5256";510623;330;928;0,355603448275862
"5257";510624;32;227;0,140969162995595
"5258";510625;203;701;0,289586305278174
"5259";510626;43;169;0,254437869822485
"5260";510627;90;227;0,39647577092511
"5261";510628;97;289;0,335640138408304
"5262";510629;365;828;0,440821256038647
"5263";510630;263;859;0,306169965075669
"5264";510631;26;75;0,346666666666667
"5265";510637;136;704;0,193181818181818
"5266";510642;436;1319;0,330553449583017
"5267";510645;8;52;0,153846153846154
"5268";510650;1181;2483;0,475634313330648
"5269";510665;22;198;0,111111111111111
"5270";510670;94;129;0,728682170542636
"5271";510675;1127;2594;0,434464148033924
"5272";510677;200;518;0,386100386100386
"5273";510680;50;176;0,284090909090909
"5274";510682;132;466;0,283261802575107
"5275";510685;37;150;0,246666666666667
"5276";510700;433;1195;0,36234309623431
"5277";510704;283;2591;0,109224237746044
"5278";510706;248;510;0,486274509803922
"5279";510710;366;1018;0,359528487229862
"5280";510715;30;74;0,405405405405405
"5281";510718;207;528;0,392045454545455
"5282";510719;114;173;0,658959537572254
"5283";510720;129;263;0,490494296577947
"5284";510724;32;146;0,219178082191781
"5285";510726;39;112;0,348214285714286
"5286";510729;18;98;0,183673469387755
"5287";510730;263;811;0,324290998766954
"5288";510735;174;394;0,441624365482233
"5289";510740;40;118;0,338983050847458
"5290";510757;19;61;0,311475409836066
"5291";510760;1617;10392;0,155600461893764
"5292";510770;409;917;0,446019629225736
"5293";510774;2;28;0,0714285714285714
"5294";510775;69;213;0,323943661971831
"5295";510776;4;59;0,0677966101694915
"5296";510777;143;385;0,371428571428571
"5297";510779;11;64;0,171875
"5298";510780;230;714;0,322128851540616
"5299";510785;268;677;0,395864106351551
"5300";510787;272;696;0,390804597701149
"5301";510788;2;14;0,142857142857143
"5302";510790;592;4567;0,129625574775564
"5303";510792;483;2588;0,186630602782071
"5304";510794;104;316;0,329113924050633
"5305";510795;1469;4216;0,348434535104364
"5306";510800;209;478;0,437238493723849
"5307";510805;228;769;0,296488946684005
"5308";510810;123;187;0,657754010695187
"5309";510820;108;224;0,482142857142857
"5310";510830;17;106;0,160377358490566
"5311";510835;50;163;0,306748466257669
"5312";510840;4788;16303;0,293688278231
"5313";510850;35;272;0,128676470588235
"5314";510860;445;1196;0,372073578595318
"5315";510880;33;178;0,185393258426966
"5316";510885;22;84;0,261904761904762
"5317";510890;38;208;0,182692307692308
"5318";510895;29;170;0,170588235294118
"5319";520005;65;365;0,178082191780822
"5320";520010;166;646;0,256965944272446
"5321";520013;454;1277;0,355520751761942
"5322";520015;18;105;0,171428571428571
"5323";520017;11;59;0,186440677966102
"5324";520020;18;56;0,321428571428571
"5325";520025;1606;5218;0,30778075891146
"5326";520030;459;1574;0,291613722998729
"5327";520050;32;120;0,266666666666667
"5328";520055;7;59;0,11864406779661
"5329";520060;50;196;0,255102040816327
"5330";520080;501;1072;0,467350746268657
"5331";520082;12;58;0,206896551724138
"5332";520085;139;346;0,401734104046243
"5333";520090;110;309;0,355987055016181
"5334";520110;6944;27055;0,256662354463131
"5335";520120;12;51;0,235294117647059
"5336";520130;422;1575;0,267936507936508
"5337";520140;5236;22868;0,228966241035508
"5338";520145;15;64;0,234375
"5339";520150;79;261;0,302681992337165
"5340";520160;82;280;0,292857142857143
"5341";520170;272;1076;0,252788104089219
"5342";520180;320;907;0,352811466372657
"5343";520215;389;651;0,597542242703533
"5344";520235;146;304;0,480263157894737
"5345";520250;22;130;0,169230769230769
"5346";520260;50;187;0,267379679144385
"5347";520280;83;269;0,308550185873606
"5348";520310;52;131;0,396946564885496
"5349";520320;175;464;0,377155172413793
"5350";520330;64;601;0,10648918469218
"5351";520340;340;619;0,549273021001615
"5352";520350;199;839;0,237187127532777
"5353";520355;243;746;0,32573726541555
"5354";520357;7;55;0,127272727272727
"5355";520360;21;84;0,25
"5356";520380;122;484;0,252066115702479
"5357";520390;537;992;0,54133064516129
"5358";520393;61;144;0,423611111111111
"5359";520396;71;168;0,422619047619048
"5360";520400;295;551;0,535390199637024
"5361";520410;103;267;0,385767790262172
"5362";520420;22;90;0,244444444444444
"5363";520425;111;383;0,289817232375979
"5364";520430;253;902;0,280487804878049
"5365";520440;902;2370;0,380590717299578
"5366";520450;622;4065;0,153013530135301
"5367";520455;8;61;0,131147540983607
"5368";520460;55;191;0,287958115183246
"5369";520465;32;114;0,280701754385965
"5370";520470;327;747;0,437751004016064
"5371";520480;29;109;0,26605504587156
"5372";520485;65;285;0,228070175438596
"5373";520490;357;1230;0,290243902439024
"5374";520495;132;326;0,404907975460123
"5375";520500;211;564;0,374113475177305
"5376";520505;51;215;0,237209302325581
"5377";520510;1093;3975;0,274968553459119
"5378";520520;106;538;0,197026022304833
"5379";520530;261;609;0,428571428571429
"5380";520540;263;1230;0,213821138211382
"5381";520545;95;366;0,259562841530055
"5382";520547;152;352;0,431818181818182
"5383";520549;311;1466;0,212141882673943
"5384";520551;266;701;0,379457917261056
"5385";520552;173;335;0,516417910447761
"5386";520570;131;263;0,498098859315589
"5387";520580;374;842;0,444180522565321
"5388";520590;194;734;0,264305177111717
"5389";520620;240;1017;0,23598820058997
"5390";520630;61;183;0,333333333333333
"5391";520640;863;1775;0,486197183098592
"5392";520650;80;260;0,307692307692308
"5393";520660;71;167;0,425149700598802
"5394";520670;96;259;0,370656370656371
"5395";520680;62;204;0,303921568627451
"5396";520690;19;87;0,218390804597701
"5397";520710;44;105;0,419047619047619
"5398";520725;387;874;0,44279176201373
"5399";520735;11;105;0,104761904761905
"5400";520740;292;903;0,323366555924695
"5401";520750;90;301;0,299003322259136
"5402";520753;79;400;0,1975
"5403";520760;237;524;0,452290076335878
"5404";520780;355;848;0,418632075471698
"5405";520790;219;546;0,401098901098901
"5406";520800;926;3802;0,243556023145713
"5407";520810;240;565;0,424778761061947
"5408";520815;14;91;0,153846153846154
"5409";520830;216;377;0,572944297082228
"5410";520840;486;1059;0,458923512747875
"5411";520850;209;588;0,355442176870748
"5412";520860;1546;3651;0,423445631333881
"5413";520870;17800;79986;0,222538944315255
"5414";520880;794;2196;0,361566484517304
"5415";520890;356;1681;0,211778703152885
"5416";520910;285;1348;0,211424332344214
"5417";520915;10;87;0,114942528735632
"5418";520920;119;564;0,210992907801418
"5419";520929;37;124;0,298387096774194
"5420";520940;54;106;0,509433962264151
"5421";520945;12;93;0,129032258064516
"5422";520960;18;109;0,165137614678899
"5423";520970;373;1336;0,279191616766467
"5424";520980;106;238;0,445378151260504
"5425";520990;248;839;0,295589988081049
"5426";520993;51;139;0,366906474820144
"5427";520995;520;1440;0,361111111111111
"5428";521000;1486;3581;0,414967886065345
"5429";521010;996;2083;0,478156505040807
"5430";521015;29;120;0,241666666666667
"5431";521020;692;1867;0,37064809855383
"5432";521030;188;307;0,612377850162866
"5433";521040;714;1834;0,389312977099237
"5434";521056;18;119;0,151260504201681
"5435";521060;126;382;0,329842931937173
"5436";521080;102;276;0,369565217391304
"5437";521090;498;2010;0,247761194029851
"5438";521100;608;1017;0,597836774827925
"5439";521120;1315;3113;0,422422100867331
"5440";521130;60;282;0,212765957446809
"5441";521140;184;689;0,267053701015965
"5442";521150;697;3514;0,198349459305635
"5443";521160;166;339;0,489675516224189
"5444";521170;231;593;0,389544688026981
"5445";521180;1690;4089;0,41330398630472
"5446";521190;1292;5458;0,236716746060828
"5447";521200;95;178;0,533707865168539
"5448";521205;8;77;0,103896103896104
"5449";521210;147;328;0,448170731707317
